frame.number,frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,ip.ttl,tcp.flags
"341","1411631322.602979000","76","86.12.80.86","37.187.81.8","55589","22898","54","2"
"342","1411631322.603013000","56","37.187.81.8","86.12.80.86","22898","55589","64","20"
"343","1411631325.316936000","68","185.31.48.30","37.187.81.8","59213","443","119","2"
"344","1411631325.316974000","68","37.187.81.8","185.31.48.30","443","59213","64","18"
"345","1411631325.351909000","56","185.31.48.30","37.187.81.8","59213","443","119","16"
"346","1411631325.352551000","573","185.31.48.30","37.187.81.8","59213","443","119","24"
"347","1411631325.352579000","56","37.187.81.8","185.31.48.30","443","59213","64","16"
"348","1411631325.353111000","200","37.187.81.8","185.31.48.30","443","59213","64","24"
"349","1411631325.388662000","107","185.31.48.30","37.187.81.8","59213","443","119","24"
"350","1411631325.389181000","717","185.31.48.30","37.187.81.8","59213","443","119","24"
"351","1411631325.389200000","56","37.187.81.8","185.31.48.30","443","59213","64","16"
"352","1411631325.438856000","540","37.187.81.8","185.31.48.30","443","59213","64","24"
"353","1411631325.677608000","56","185.31.48.30","37.187.81.8","59213","443","119","16"
"354","1411631330.444063000","87","37.187.81.8","185.31.48.30","443","59213","64","24"
"355","1411631330.444167000","56","37.187.81.8","185.31.48.30","443","59213","64","17"
"356","1411631330.479188000","56","185.31.48.30","37.187.81.8","59213","443","119","16"
"357","1411631330.479302000","56","185.31.48.30","37.187.81.8","59213","443","119","17"
"358","1411631330.479320000","56","37.187.81.8","185.31.48.30","443","59213","64","16"
"359","1411631335.327479000","68","185.31.48.30","37.187.81.8","33058","443","119","2"
"360","1411631335.327510000","68","37.187.81.8","185.31.48.30","443","33058","64","18"
"361","1411631335.362478000","56","185.31.48.30","37.187.81.8","33058","443","119","16"
"362","1411631335.363839000","573","185.31.48.30","37.187.81.8","33058","443","119","24"
"363","1411631335.363876000","56","37.187.81.8","185.31.48.30","443","33058","64","16"
"364","1411631335.364700000","200","37.187.81.8","185.31.48.30","443","33058","64","24"
"365","1411631335.400480000","107","185.31.48.30","37.187.81.8","33058","443","119","24"
"366","1411631335.400795000","717","185.31.48.30","37.187.81.8","33058","443","119","24"
"367","1411631335.400807000","56","37.187.81.8","185.31.48.30","443","33058","64","16"
"368","1411631335.451093000","540","37.187.81.8","185.31.48.30","443","33058","64","24"
"369","1411631335.686345000","56","185.31.48.30","37.187.81.8","33058","443","119","16"
"370","1411631340.457973000","87","37.187.81.8","185.31.48.30","443","33058","64","24"
"371","1411631340.458121000","56","37.187.81.8","185.31.48.30","443","33058","64","17"
"372","1411631340.492973000","56","185.31.48.30","37.187.81.8","33058","443","119","16"
"373","1411631340.493024000","56","185.31.48.30","37.187.81.8","33058","443","119","17"
"374","1411631340.493033000","56","37.187.81.8","185.31.48.30","443","33058","64","16"
"375","1411631345.338859000","68","185.31.48.30","37.187.81.8","17049","443","119","2"
"376","1411631345.338898000","68","37.187.81.8","185.31.48.30","443","17049","64","18"
"377","1411631345.374126000","56","185.31.48.30","37.187.81.8","17049","443","119","16"
"378","1411631345.374527000","573","185.31.48.30","37.187.81.8","17049","443","119","24"
"379","1411631345.374575000","56","37.187.81.8","185.31.48.30","443","17049","64","16"
"380","1411631345.375447000","200","37.187.81.8","185.31.48.30","443","17049","64","24"
"381","1411631345.411162000","107","185.31.48.30","37.187.81.8","17049","443","119","24"
"382","1411631345.411710000","717","185.31.48.30","37.187.81.8","17049","443","119","24"
"383","1411631345.411735000","56","37.187.81.8","185.31.48.30","443","17049","64","16"
"384","1411631345.452736000","540","37.187.81.8","185.31.48.30","443","17049","64","24"
"385","1411631345.690058000","56","185.31.48.30","37.187.81.8","17049","443","119","16"
"386","1411631350.457941000","87","37.187.81.8","185.31.48.30","443","17049","64","24"
"387","1411631350.458035000","56","37.187.81.8","185.31.48.30","443","17049","64","17"
"388","1411631350.492911000","56","185.31.48.30","37.187.81.8","17049","443","119","16"
"389","1411631350.493057000","56","185.31.48.30","37.187.81.8","17049","443","119","17"
"390","1411631350.493070000","56","37.187.81.8","185.31.48.30","443","17049","64","16"
"391","1411631355.321985000","68","185.31.48.30","37.187.81.8","29712","443","119","2"
"392","1411631355.322018000","68","37.187.81.8","185.31.48.30","443","29712","64","18"
"393","1411631355.356978000","56","185.31.48.30","37.187.81.8","29712","443","119","16"
"394","1411631355.357594000","573","185.31.48.30","37.187.81.8","29712","443","119","24"
"395","1411631355.357615000","56","37.187.81.8","185.31.48.30","443","29712","64","16"
"396","1411631355.358095000","200","37.187.81.8","185.31.48.30","443","29712","64","24"
"397","1411631355.393772000","107","185.31.48.30","37.187.81.8","29712","443","119","24"
"398","1411631355.394303000","717","185.31.48.30","37.187.81.8","29712","443","119","24"
"399","1411631355.394313000","56","37.187.81.8","185.31.48.30","443","29712","64","16"
"400","1411631355.433924000","540","37.187.81.8","185.31.48.30","443","29712","64","24"
"401","1411631355.668622000","56","185.31.48.30","37.187.81.8","29712","443","119","16"
"402","1411631360.438379000","87","37.187.81.8","185.31.48.30","443","29712","64","24"
"403","1411631360.438571000","56","37.187.81.8","185.31.48.30","443","29712","64","17"
"404","1411631360.473623000","56","185.31.48.30","37.187.81.8","29712","443","119","16"
"405","1411631360.473740000","56","185.31.48.30","37.187.81.8","29712","443","119","17"
"406","1411631360.473769000","56","37.187.81.8","185.31.48.30","443","29712","64","16"
"407","1411631365.336972000","68","185.31.48.30","37.187.81.8","16247","443","119","2"
"408","1411631365.337002000","68","37.187.81.8","185.31.48.30","443","16247","64","18"
"409","1411631365.371958000","56","185.31.48.30","37.187.81.8","16247","443","119","16"
"410","1411631365.372689000","573","185.31.48.30","37.187.81.8","16247","443","119","24"
"411","1411631365.372739000","56","37.187.81.8","185.31.48.30","443","16247","64","16"
"412","1411631365.373176000","200","37.187.81.8","185.31.48.30","443","16247","64","24"
"413","1411631365.408715000","107","185.31.48.30","37.187.81.8","16247","443","119","24"
"414","1411631365.409245000","717","185.31.48.30","37.187.81.8","16247","443","119","24"
"415","1411631365.409271000","56","37.187.81.8","185.31.48.30","443","16247","64","16"
"416","1411631365.444908000","540","37.187.81.8","185.31.48.30","443","16247","64","24"
"417","1411631365.677460000","56","185.31.48.30","37.187.81.8","16247","443","119","16"
"418","1411631370.450053000","87","37.187.81.8","185.31.48.30","443","16247","64","24"
"419","1411631370.450140000","56","37.187.81.8","185.31.48.30","443","16247","64","17"
"420","1411631370.484986000","56","185.31.48.30","37.187.81.8","16247","443","119","16"
"421","1411631370.485181000","56","185.31.48.30","37.187.81.8","16247","443","119","17"
"422","1411631370.485201000","56","37.187.81.8","185.31.48.30","443","16247","64","16"
"423","1411631375.319243000","68","185.31.48.30","37.187.81.8","32866","443","119","2"
"424","1411631375.319272000","68","37.187.81.8","185.31.48.30","443","32866","64","18"
"425","1411631375.354237000","56","185.31.48.30","37.187.81.8","32866","443","119","16"
"426","1411631375.354990000","573","185.31.48.30","37.187.81.8","32866","443","119","24"
"427","1411631375.355018000","56","37.187.81.8","185.31.48.30","443","32866","64","16"
"428","1411631375.355472000","200","37.187.81.8","185.31.48.30","443","32866","64","24"
"429","1411631375.390710000","107","185.31.48.30","37.187.81.8","32866","443","119","24"
"430","1411631375.391338000","717","185.31.48.30","37.187.81.8","32866","443","119","24"
"431","1411631375.391357000","56","37.187.81.8","185.31.48.30","443","32866","64","16"
"432","1411631375.434937000","540","37.187.81.8","185.31.48.30","443","32866","64","24"
"433","1411631375.668123000","56","185.31.48.30","37.187.81.8","32866","443","119","16"
"434","1411631380.439694000","87","37.187.81.8","185.31.48.30","443","32866","64","24"
"435","1411631380.439911000","56","37.187.81.8","185.31.48.30","443","32866","64","17"
"436","1411631380.474881000","56","185.31.48.30","37.187.81.8","32866","443","119","16"
"437","1411631380.475031000","56","185.31.48.30","37.187.81.8","32866","443","119","17"
"438","1411631380.475044000","56","37.187.81.8","185.31.48.30","443","32866","64","16"
"439","1411631382.626014000","76","86.12.80.86","37.187.81.8","45591","22898","54","2"
"440","1411631382.626050000","56","37.187.81.8","86.12.80.86","22898","45591","64","20"
"441","1411631385.334521000","68","185.31.48.30","37.187.81.8","23078","443","119","2"
"442","1411631385.334586000","68","37.187.81.8","185.31.48.30","443","23078","64","18"
"443","1411631385.369639000","56","185.31.48.30","37.187.81.8","23078","443","119","16"
"444","1411631385.370358000","573","185.31.48.30","37.187.81.8","23078","443","119","24"
"445","1411631385.370389000","56","37.187.81.8","185.31.48.30","443","23078","64","16"
"446","1411631385.370831000","200","37.187.81.8","185.31.48.30","443","23078","64","24"
"447","1411631385.406570000","107","185.31.48.30","37.187.81.8","23078","443","119","24"
"448","1411631385.407013000","717","185.31.48.30","37.187.81.8","23078","443","119","24"
"449","1411631385.407034000","56","37.187.81.8","185.31.48.30","443","23078","64","16"
"450","1411631385.452686000","540","37.187.81.8","185.31.48.30","443","23078","64","24"
"451","1411631385.693722000","56","185.31.48.30","37.187.81.8","23078","443","119","16"
"452","1411631390.454589000","87","37.187.81.8","185.31.48.30","443","23078","64","24"
"453","1411631390.454741000","56","37.187.81.8","185.31.48.30","443","23078","64","17"
"454","1411631390.489645000","56","185.31.48.30","37.187.81.8","23078","443","119","16"
"455","1411631390.489808000","56","185.31.48.30","37.187.81.8","23078","443","119","17"
"456","1411631390.489840000","56","37.187.81.8","185.31.48.30","443","23078","64","16"
"457","1411631395.334311000","68","185.31.48.30","37.187.81.8","14117","443","119","2"
"458","1411631395.334365000","68","37.187.81.8","185.31.48.30","443","14117","64","18"
"459","1411631395.369252000","56","185.31.48.30","37.187.81.8","14117","443","119","16"
"460","1411631395.369903000","573","185.31.48.30","37.187.81.8","14117","443","119","24"
"461","1411631395.369927000","56","37.187.81.8","185.31.48.30","443","14117","64","16"
"462","1411631395.370301000","200","37.187.81.8","185.31.48.30","443","14117","64","24"
"463","1411631395.406449000","107","185.31.48.30","37.187.81.8","14117","443","119","24"
"464","1411631395.427052000","717","185.31.48.30","37.187.81.8","14117","443","119","24"
"465","1411631395.427096000","56","37.187.81.8","185.31.48.30","443","14117","64","16"
"466","1411631395.467350000","540","37.187.81.8","185.31.48.30","443","14117","64","24"
"467","1411631395.702371000","56","185.31.48.30","37.187.81.8","14117","443","119","16"
"468","1411631400.472080000","87","37.187.81.8","185.31.48.30","443","14117","64","24"
"469","1411631400.472199000","56","37.187.81.8","185.31.48.30","443","14117","64","17"
"470","1411631400.507214000","56","185.31.48.30","37.187.81.8","14117","443","119","16"
"471","1411631400.507259000","56","185.31.48.30","37.187.81.8","14117","443","119","17"
"472","1411631400.507268000","56","37.187.81.8","185.31.48.30","443","14117","64","16"
"473","1411631402.159126000","76","178.37.131.81","37.187.81.8","33240","22","55","2"
"474","1411631402.159177000","76","37.187.81.8","178.37.131.81","22","33240","64","18"
"475","1411631402.200181000","68","178.37.131.81","37.187.81.8","33240","22","55","16"
"476","1411631402.200983000","100","178.37.131.81","37.187.81.8","33240","22","55","24"
"477","1411631402.201007000","68","37.187.81.8","178.37.131.81","22","33240","64","16"
"478","1411631402.206645000","107","37.187.81.8","178.37.131.81","22","33240","64","24"
"479","1411631402.246952000","68","178.37.131.81","37.187.81.8","33240","22","55","16"
"480","1411631402.246983000","1028","37.187.81.8","178.37.131.81","22","33240","64","24"
"481","1411631402.258173000","1516","178.37.131.81","37.187.81.8","33240","22","55","16"
"482","1411631402.259315000","140","178.37.131.81","37.187.81.8","33240","22","55","24"
"483","1411631402.259335000","68","37.187.81.8","178.37.131.81","22","33240","64","16"
"484","1411631402.300444000","148","178.37.131.81","37.187.81.8","33240","22","55","24"
"485","1411631402.304164000","724","37.187.81.8","178.37.131.81","22","33240","64","24"
"486","1411631402.346549000","84","178.37.131.81","37.187.81.8","33240","22","55","24"
"487","1411631402.386105000","68","37.187.81.8","178.37.131.81","22","33240","64","16"
"488","1411631402.427101000","116","178.37.131.81","37.187.81.8","33240","22","55","24"
"489","1411631402.427134000","68","37.187.81.8","178.37.131.81","22","33240","64","16"
"490","1411631402.427236000","116","37.187.81.8","178.37.131.81","22","33240","64","24"
"491","1411631402.468497000","132","178.37.131.81","37.187.81.8","33240","22","55","24"
"492","1411631402.469789000","132","37.187.81.8","178.37.131.81","22","33240","64","24"
"493","1411631402.515389000","692","178.37.131.81","37.187.81.8","33240","22","55","24"
"494","1411631402.515896000","644","37.187.81.8","178.37.131.81","22","33240","64","24"
"495","1411631402.586032000","1220","178.37.131.81","37.187.81.8","33240","22","55","24"
"496","1411631402.587112000","100","37.187.81.8","178.37.131.81","22","33240","64","24"
"497","1411631402.628878000","196","178.37.131.81","37.187.81.8","33240","22","55","24"
"498","1411631402.629224000","116","37.187.81.8","178.37.131.81","22","33240","64","24"
"499","1411631402.671983000","212","178.37.131.81","37.187.81.8","33240","22","55","24"
"500","1411631402.672577000","148","37.187.81.8","178.37.131.81","22","33240","64","24"
"501","1411631402.677073000","116","37.187.81.8","178.37.131.81","22","33240","64","24"
"502","1411631402.717847000","68","178.37.131.81","37.187.81.8","33240","22","55","16"
"503","1411631402.718791000","132","178.37.131.81","37.187.81.8","33240","22","55","24"
"504","1411631402.719178000","116","37.187.81.8","178.37.131.81","22","33240","64","24"
"505","1411631402.760240000","116","178.37.131.81","37.187.81.8","33240","22","55","24"
"506","1411631402.760525000","116","37.187.81.8","178.37.131.81","22","33240","64","24"
"507","1411631402.801288000","100","178.37.131.81","37.187.81.8","33240","22","55","24"
"508","1411631402.801908000","196","37.187.81.8","178.37.131.81","22","33240","64","24"
"509","1411631402.842749000","100","178.37.131.81","37.187.81.8","33240","22","55","24"
"510","1411631402.843943000","132","178.37.131.81","37.187.81.8","33240","22","55","25"
"511","1411631402.844012000","68","37.187.81.8","178.37.131.81","22","33240","64","16"
"512","1411631402.844964000","68","37.187.81.8","178.37.131.81","22","33240","64","17"
"513","1411631402.885627000","68","178.37.131.81","37.187.81.8","33240","22","55","16"
